link_id,interval_nVehContrib
119271337,2036.0
119271346,3558.0
119271357,1302.0
123555214,405.0
123592887#0,3365.0
123592887#1-AddedOffRampEdge,3858.0
123867439#1-AddedOnRampEdge,5251.0
123867446#1,4112.0
123867452,3814.0
123867453#0,863.0
123867454,3981.0
124952169,1719.0
156778691,2393.0
157593042,2584.0
157607513#1,6020.0
157782133,4391.0
157782136#0,3825.0
157806285,3480.0
158623068#0,1063.0
172165117,2975.0
184867222#0,1615.0
184867243,2036.0
22372547,1242.0
22372559,2373.0
23798287,6259.0
23798288#1,5421.0
23807652#1,4580.0
23955194#0,2669.0
23955194#2,2287.0
24167679#1,5210.0
25029732#2,2990.0
25657136,2449.0
26230999#1,1672.0
27829301#1,2682.0
28317586#1,2043.0
28317945,4020.0
28319413#2,905.0
28319423#0,966.0
28319423#1-AddedOffRampEdge,1726.0
28319423#2,871.0
28357386,5145.0
28357482,821.0
28357727#0,1682.0
28358874#1,6624.0
28358875#1,2835.0
28359059#1,6022.0
28378888#1-AddedOnRampEdge,3800.0
28396115#1,2316.0
28414204#0,3647.0
28433582,4576.0
28433597,1344.0
28433666#1,4516.0
28433994#1,1834.0
28434077,3541.0
28435047,1266.0
28435048,1492.0
28435573,2831.0
28437104,3605.0
28437190#1,3898.0
28437207,1956.0
28464126#1,5178.0
28464668#1,3032.0
28464671-AddedOnRampEdge,2626.0
28665770#0,2035.0
301865758,3331.0
30583337,2036.0
30959001,1081.0
363634378,3803.0
367132265,852.0
394385111,3353.0
394385113,5985.0
394385114#1,3935.0
394449801#0,4783.0
394449801#1,5833.0
395336990,2035.0
395337004,5111.0
395343763,148.0
395354964#0,6201.0
395362577,3077.0
395368981#0,3252.0
395368986,3019.0
395394468,2843.0
395394473,6238.0
395439802,3082.0
395439805,2674.0
42397233,2700.0
479773092#0,5229.0
479773095,2554.0
479773098,1657.0
479773099,336.0
5018717,2573.0
5018720,2194.0
508060359,1762.0
508060361,2218.0
508115737#0,4992.0
508115737#1,5146.0
508115745,5093.0
508115808,3825.0
508137802,3311.0
508479313#0,3060.0
508479317,3346.0
508479326,3455.0
508479336,3508.0
508479355,4020.0
508479365#0,3220.0
508479370#0,2487.0
509747240,5394.0
509747302,5320.0
509747346,5261.0
509747348,2274.0
509747381,2517.0
509747406-AddedOffRampEdge,6656.0
517168464,805.0
52286756#1,6111.0
52324493,2193.0
544296216-AddedOffRampEdge,3196.0
544296218#0,5001.0
544296218#1-AddedOnRampEdge,5324.0
544296218#2,6985.0
544296221,3429.0
550271868,938.0
550284581,4233.0
550284584-AddedOffRampEdge,4352.0
550284598,3089.0
550284602,3155.0
550284604,1530.0
550284605,2285.0
552389451,3176.0
552603210,3495.0
56159747,2756.0
60759806,1306.0
617235585#0,6346.0
617235594,2521.0
617235603,3136.0
617235606,2460.0
617235612,1016.0
617259141,3777.0
617259170,2742.0
617259178,2770.0
617284141,4353.0
617284143,3294.0
617284144#0,954.0
617284164,4061.0
617284166,3533.0
617284173,4511.0
617335302,4971.0
619042916,3623.0
619042921,6330.0
619042924,5386.0
687721970,4281.0
687721973,3900.0
687721986,1973.0
699542380#1,1764.0
711834658,3838.0
727202049,5112.0
838046085,1415.0
848429238,2803.0
848488831,3649.0
848489711,713.0
848489712,1314.0
848501101#0,809.0
848743564,3110.0
848745539#1,2442.0
848748038,1144.0
848748039,1316.0
848754158,821.0
848767838,2026.0
848809833,4223.0
848875024#0,3198.0
848880058,4274.0
848920992#0,4347.0
849677308#0,2944.0
849677308#1,3090.0
849696784,4405.0
849806971#0,3028.0
849818316,2613.0
849821064,651.0
849833093,3198.0
850026981,2393.0
850032296,5461.0
850057340#0,3737.0
850097346,1383.0
850098170,4048.0
850134421,1256.0
850376107,4034.0
850378488,937.0
850395062,5713.0
850615423,2429.0
850746591,2856.0
850760258,2035.0
851520671-AddedOffRampEdge,1440.0
851541351,1015.0
851544880,1135.0
851550873,2772.0
851552197,2835.0
851553864,3569.0
851555734,4545.0
851556422,2429.0
851560451,3230.0
851568240,5386.0
851569274,1028.0
854162451,1903.0
854215625,4663.0
860646752-AddedOffRampEdge,3991.0
861059531,2609.0
863751890,6209.0
863754537,5209.0
867203204,1755.0
867204830-AddedOffRampEdge,2368.0
867208766,4720.0
867246178,5601.0
867247243,2718.0
867251845#0,1059.0
867256162#0,4187.0
867256162#3,2360.0
867256163,4510.0
867259033,3273.0
867262165#0,743.0
8954447,2161.0
95265016#1,1266.0
