link_id,interval_nVehContrib
119271213,3339.0
119271337,3337.0
119271346,4080.0
119271357,3445.0
123555214,1549.0
123555236,3337.0
123592887#0,4250.0
123592924#1,3507.0
123867439#1-AddedOnRampEdge,7771.0
123867446#1,5176.0
123867452,3639.0
123867454,3565.0
124952169,4393.0
156778691,1519.0
157593042,5114.0
157607510,2680.0
157607513#1,3775.0
157607517,3347.0
157782133,5476.0
157782136#0,5061.0
157782136#1-AddedOnRampEdge,5062.0
158623068#0,3612.0
172165117,4327.0
184867222#0,3129.0
184867243,3337.0
22372547,4920.0
22372559,2650.0
23798287,6678.0
23798288#1,6132.0
23807652#1,4280.0
23955194#0,4970.0
24167679#1,5387.0
25029732#2,4275.0
25657136,2239.0
26230999#1,5336.0
27829301#1,6649.0
27829315#1-AddedOnRampEdge,6126.0
28317747,2844.0
28317945,3494.0
28319423#0,4134.0
28319423#1-AddedOffRampEdge,4422.0
28357386,3072.0
28357482,3909.0
28357727#0,4618.0
28358874#1,7718.0
28358875#1,6578.0
28359025-AddedOnRampEdge,7666.0
28359059#1,6084.0
28378884#0,5641.0
28378888#1-AddedOnRampEdge,6149.0
28396115#1,6150.0
28414204#0,4249.0
28433582,4452.0
28433597,4438.0
28433666#1,3782.0
28433994#1,3939.0
28434077,3216.0
28435047,4185.0
28435573,5430.0
28437104,2444.0
28464126#1,5154.0
28665770#0,3339.0
301865758,4256.0
30583337,3337.0
30959001,2976.0
30959012,3144.0
334904727,4076.0
363634378,3358.0
366053237,3468.0
367132265,3646.0
394385111,6601.0
394385113,4961.0
394385114#1,2591.0
394449801#0,4599.0
394449801#1,5543.0
395336990,3339.0
395337004,3957.0
395343763,3577.0
395354964#0,4936.0
395362577,2885.0
395368981#0,8087.0
395368986,6415.0
395394468,5355.0
395394473,6334.0
395439802,3136.0
395439805,4692.0
42397233,2875.0
479773092#0,4320.0
479773095,5763.0
479773098,3995.0
479773099,3499.0
5018717,2881.0
5018720,2777.0
508060359,3882.0
508060361,2591.0
508060362,3337.0
508115737#0,5034.0
508115745,4867.0
508115808,8661.0
508137802,7490.0
508479313#0,2889.0
508479317,3705.0
508479326,4067.0
508479336,3733.0
508479355,2707.0
508479365#0,5513.0
508479370#0,5233.0
508479370#1,6675.0
509747240,4514.0
509747302,4141.0
509747310-AddedOnRampEdge,4232.0
509747346,4531.0
509747348,5057.0
509747381,4697.0
509747406-AddedOffRampEdge,6917.0
517168464,3734.0
52286756#1,6060.0
544296216-AddedOffRampEdge,5741.0
544296218#0,3204.0
544296218#1-AddedOnRampEdge,3620.0
544296218#2,4264.0
544296221,3344.0
550271868,4380.0
550284581,5517.0
550284584-AddedOffRampEdge,5922.0
550284598,2874.0
550284602,2729.0
550284604,3957.0
552389451,5535.0
552603210,4605.0
56159747,3656.0
60759806,3474.0
617235585#0,6572.0
617235594,5391.0
617235603,2837.0
617235606,2202.0
617235612,5829.0
617259141,4496.0
617259178,5307.0
617284141,4594.0
617284143,1889.0
617284144#0,3656.0
617284145#0-AddedOnRampEdge,3753.0
617284164,4167.0
617284166,6124.0
617284173,4735.0
617335302,5277.0
619042916,7024.0
619042919,4620.0
619042921,6479.0
687721970,3316.0
687721973,2492.0
687721986,5457.0
699542380#1,3461.0
711834658,4916.0
727202049,3956.0
838046085,6426.0
848429238,4325.0
848488831,3195.0
848501101#0,4187.0
848743564,4505.0
848745539#1,2770.0
848748039,5114.0
848754158,3488.0
848767838,2347.0
848809833,3627.0
848818561,4042.0
848875024#0,5742.0
848880058,3379.0
848920992#0,4163.0
849677308#0,5563.0
849818316,2273.0
849821064,2905.0
849833093,5742.0
850026981,3210.0
850032296,4985.0
850057340#0,4185.0
850097346,5712.0
850098170,4439.0
850134421,4692.0
850376107,2391.0
850378488,3691.0
850395062,3273.0
850615423,5823.0
850616213,5493.0
850746591,1623.0
850760258,3339.0
851520671-AddedOffRampEdge,1551.0
851544880,4670.0
851550873,5118.0
851553864,5274.0
851555734,4961.0
851556422,5628.0
851560451,3689.0
851568240,3084.0
854162451,3754.0
854215625,5042.0
860646752-AddedOffRampEdge,4472.0
861059531,5108.0
863751890,8458.0
863754537,5878.0
867203204,4003.0
867204830-AddedOffRampEdge,6212.0
867208766,4058.0
867246178,4880.0
867247243,5233.0
867251845#0,5061.0
867256162#0,3604.0
867256162#3,2612.0
867256163,4097.0
867259033,2814.0
867262165#0,3816.0
8954447,5166.0
