link_id,interval_nVehContrib
157607513#1,6188.0
172165117,4580.0
28414204#0,5041.0
28464126#1,5943.0
301865758,3758.0
301865760,4257.0
30959001,2218.0
395439802,4631.0
395439805,4652.0
508479313#0,3649.0
508479317,4841.0
508479336,3610.0
508479355,4864.0
508479365#0,3793.0
508479370#0,3558.0
509721010#0-AddedOnRampEdge,6078.0
687721970,4106.0
687721973,4358.0
850376107,4832.0
850378488,2166.0
850395062,4499.0
850746591,3727.0
851553864,4577.0
851555734,5594.0
851560451,4783.0
851568240,6021.0
867203204,2788.0
