link_id,interval_nVehContrib,interval_harmonicMeanSpeed
157607510,2809.0,68.0583
157607513#1,3852.0,66.8583
157607517,3572.0,14.975
172165117,4402.0,32.6667
28414195,5742.0,29.15
28414204#0,4683.0,64.1
28464126#1,6062.0,62.2417
301865760,5197.0,28.8583
395439802,3115.0,14.4833
395439805,4679.0,48.7042
508479313#0,3957.0,66.55
508479317,3833.0,55.3083
508479336,3956.0,66.45
508479355,3962.0,67.15
508479365#0,5587.0,13.6583
508479370#0,3573.0,14.8167
508479370#1,6808.0,57.1333
509721010#0-AddedOnRampEdge,6065.0,62.85
687721970,3956.0,66.45
687721973,2457.0,68.95
850376107,2444.0,67.1208
850378488,3795.0,25.7
850395062,3335.0,66.6583
850746591,2399.0,65.6083
851553864,5359.0,32.075
851555734,4749.0,56.725
851560451,3838.0,23.7833
851568240,3139.0,71.0917
867203204,4099.0,12.1333
