link_id,interval_nVehContrib
119271213,2051.0
119271337,2051.0
119271346,3465.0
119271357,1258.0
123555214,453.0
123555236,2051.0
123592887#0,2170.0
123592887#1-AddedOffRampEdge,3935.0
123867439#1-AddedOnRampEdge,5617.0
123867446#1,4207.0
123867452,3646.0
123867453#0,879.0
123867454,3912.0
124952169,2018.0
156778691,1907.0
157593042,2481.0
157607513#1,6124.0
157607517,1778.0
157782136#0,3930.0
157806285,3503.0
158623068#0,2052.0
158623068#1,2052.0
172165117,2924.0
184867222#0,2051.0
184867243,2051.0
22372547,1249.0
22372559,2449.0
23798287,6167.0
23798288#1,6118.0
23807652#1,5106.0
23820853#1,4014.0
23955194#0,2671.0
23955194#1,3242.0
23955194#2,2431.0
25029732#2,5108.0
25657136,2472.0
26230999#1,2051.0
28317586#1,2051.0
28317945,4068.0
28319413#2,943.0
28319423#0,954.0
28319423#1-AddedOffRampEdge,2052.0
28319423#2,901.0
28357386,4360.0
28357482,752.0
28357727#0,1739.0
28358874#1,6140.0
28358875#1,3242.0
28359059#1,6019.0
28414204#0,4355.0
28433582,5009.0
28433597,1626.0
28433666#1,4430.0
28433994#1,2051.0
28434077,5108.0
28435047,1664.0
28435048,2051.0
28435573,4149.0
28437104,2922.0
28437190#1,2052.0
28437207,2052.0
28464126#1,6140.0
28464667,5102.0
28464668#1,3076.0
28464671-AddedOnRampEdge,3242.0
28665770#0,2051.0
301865758,3242.0
30583337,2052.0
30959001,1390.0
326409095#1,2927.0
334904727,3354.0
363634378,3802.0
367132265,890.0
394385113,5105.0
394385114#1,3948.0
394449801#0,5282.0
394449801#1,5861.0
395336990,2051.0
395337004,5108.0
395343261,5108.0
395343763,430.0
395354964#0,6100.0
395362577,3096.0
395368981#0,3401.0
395368986,3195.0
395394468,2426.0
395394473,6140.0
395439802,2935.0
395439805,2577.0
42397233,2534.0
479773092#0,5175.0
479773095,2677.0
479773098,2052.0
479773099,1422.0
5018717,2051.0
5018720,2348.0
508060359,1712.0
508060361,2051.0
508060362,2051.0
508115737#0,4852.0
508115737#1,6140.0
508115745,5104.0
508115808,3236.0
508137802,3235.0
508479313#0,5108.0
508479317,3473.0
508479326,4336.0
508479336,5106.0
508479355,5111.0
508479365#0,3271.0
508479370#0,1780.0
508479370#1,2624.0
509747240,5982.0
509747302,5280.0
509747310-AddedOnRampEdge,5323.0
509747346,6140.0
509747348,2052.0
509747381,2577.0
509747406-AddedOffRampEdge,6827.0
517168464,838.0
52286756#1,6140.0
52324493,2051.0
544296215#0,2080.0
544296218#0,5278.0
544296218#1-AddedOnRampEdge,5383.0
544296218#2,6859.0
544296221,3309.0
550271868,781.0
550284581,4434.0
550284584-AddedOffRampEdge,4509.0
550284598,3153.0
550284602,3199.0
550284604,1507.0
552389451,3166.0
56159747,2790.0
60759806,3810.0
617235585#0,6140.0
617235594,3235.0
617235603,3100.0
617235606,2029.0
617235612,980.0
617259141,3750.0
617259170,2105.0
617259178,2766.0
617284141,4400.0
617284143,3263.0
617284144#0,1047.0
617284164,3568.0
617284166,4156.0
617284173,4373.0
617335302,4633.0
619042919,5106.0
619042921,6141.0
619042924,6140.0
687721970,5106.0
687721973,3617.0
687721986,2044.0
699542380#1,2052.0
711834658,2711.0
727202049,5106.0
838046085,1661.0
848429238,2498.0
848467540#0,3658.0
848467541,5108.0
848488831,3689.0
848489711,726.0
848489712,2051.0
848501101#0,814.0
848743564,3365.0
848745539#1,2455.0
848748038,1150.0
848748039,1362.0
848754158,809.0
848767838,2014.0
848809833,4071.0
848809834,5106.0
848875024#0,3242.0
848880058,4041.0
848920992#0,4363.0
849677308#0,3115.0
849696784,4717.0
849806971#0,2052.0
849818316,2494.0
849821064,640.0
850026981,2052.0
850032296,5640.0
850057340#0,5417.0
850097346,2052.0
850098170,4031.0
850134421,1228.0
850376107,3863.0
850378488,966.0
850395062,5316.0
850615423,2873.0
850616213,6140.0
850746591,2424.0
850760258,2051.0
851520670,1720.0
851520671-AddedOffRampEdge,2052.0
851541351,1032.0
851544880,1134.0
851550873,2710.0
851552197,4045.0
851553864,3565.0
851555734,4322.0
851556422,2052.0
851560451,3336.0
851568240,5445.0
851569274,926.0
854162451,3242.0
854215625,4871.0
860646752-AddedOffRampEdge,4257.0
861059531,2698.0
863751890,6137.0
863754537,6141.0
867203204,1920.0
867204830-AddedOffRampEdge,2263.0
867208766,4798.0
867246178,5983.0
867247243,2384.0
867251845#0,867.0
867256162#0,4309.0
867256162#3,2494.0
867256163,4613.0
867259033,2280.0
867262165#0,748.0
867290381,3937.0
8954447,2182.0
95265016#1,2051.0
