link_id,interval_nVehContrib
157607510,2686.0
157607513#1,3677.0
157607517,3414.0
172165117,4342.0
28414204#0,4433.0
28464126#1,5210.0
301865760,4525.0
30959001,2200.0
395439802,3354.0
395439805,4529.0
508479313#0,3264.0
508479317,3845.0
508479336,3975.0
508479355,3166.0
508479365#0,5373.0
508479370#0,4571.0
508479370#1,6694.0
509721010#0-AddedOnRampEdge,5660.0
687721970,3543.0
850376107,2332.0
850378488,3854.0
850395062,3114.0
850746591,1470.0
851553864,5271.0
851555734,4707.0
851560451,3873.0
851568240,3014.0
867203204,4014.0
