link_id,interval_nVehContrib
119271337,2756.0
119271346,4106.0
119271357,1963.0
123555214,977.0
123555236,2756.0
123592887#0,3895.0
123592924#1,2284.0
123867439#1-AddedOnRampEdge,6263.0
123867446#1,4444.0
123867452,3322.0
123867453#0,2988.0
123867454,2777.0
124952169,4454.0
156778691,1642.0
157593042,3957.0
157607513#1,4707.0
157607517,3189.0
157782133,4776.0
157782136#0,4906.0
157806285,5466.0
158623068#0,2834.0
172165117,3908.0
184867222#0,2655.0
184867243,2756.0
22372547,2871.0
22372559,2447.0
23798287,5488.0
23798288#1,5105.0
23807652#1,4047.0
23820853#1,3810.0
23955194#0,4122.0
24167679#1,4845.0
25029732#2,3243.0
25657136,2382.0
26230999#1,2818.0
27829301#1,6116.0
27829315#1-AddedOnRampEdge,5089.0
28317586#1,2860.0
28317945,3060.0
28319423#0,3222.0
28319423#1-AddedOffRampEdge,3723.0
28319423#2,2802.0
28357386,2473.0
28357482,1543.0
28357727#0,4205.0
28358874#1,7506.0
28358875#1,5950.0
28359059#1,5470.0
28378884#0,5465.0
28396115#1,4818.0
28414204#0,5382.0
28433582,4404.0
28433597,2922.0
28433666#1,3768.0
28433994#1,2863.0
28434077,2565.0
28435047,2592.0
28435048,2415.0
28435573,3462.0
28437104,2507.0
28665770#0,2755.0
30583337,2754.0
30959001,1685.0
334904727,3105.0
363634378,4952.0
367132265,2330.0
394385111,4589.0
394385113,5339.0
394385114#1,3551.0
394449801#0,4404.0
394449801#1,5258.0
395336990,2755.0
395337004,3930.0
395343763,1876.0
395354964#0,4450.0
395362577,2035.0
395368981#0,5413.0
395368986,4310.0
395394468,3956.0
395394473,5782.0
395439802,4394.0
395439805,3701.0
42397233,3267.0
479773092#0,3900.0
479773095,4404.0
479773098,3665.0
479773099,2577.0
5018717,2809.0
5018720,1952.0
508060359,2884.0
508060361,2970.0
508115737#0,4770.0
508115737#1,4970.0
508115745,4544.0
508115808,7112.0
508137802,5001.0
508479313#0,3754.0
508479317,4423.0
508479336,3931.0
508479355,2984.0
508479365#0,4893.0
508479370#0,4185.0
508479370#1,4626.0
509747240,4398.0
509747302,3879.0
509747310-AddedOnRampEdge,3882.0
509747346,3779.0
509747348,3942.0
509747381,4561.0
509747406-AddedOffRampEdge,6253.0
517168464,2158.0
52286756#1,5531.0
52324493,3579.0
544296216-AddedOffRampEdge,5139.0
544296218#0,4156.0
544296218#1-AddedOnRampEdge,4425.0
544296218#2,5205.0
544296221,4280.0
550271868,3017.0
550284581,5422.0
550284584-AddedOffRampEdge,5888.0
550284598,2308.0
550284602,2235.0
550284604,2653.0
550284605,3336.0
552389451,4881.0
552603210,4203.0
56159747,2890.0
60759806,2913.0
617235585#0,5957.0
617235594,5217.0
617235603,2362.0
617235606,2056.0
617235612,3523.0
617259141,3807.0
617259178,4776.0
617284141,3411.0
617284143,1590.0
617284144#0,2092.0
617284145#0-AddedOnRampEdge,3193.0
617284164,4351.0
617284166,5474.0
617284173,4282.0
617335302,4819.0
619042921,6091.0
619042924,4347.0
687721970,3359.0
687721973,1928.0
687721986,4142.0
699542380#1,2591.0
711834658,5023.0
727202049,3930.0
838046085,4027.0
848429238,3675.0
848488831,2877.0
848489711,2282.0
848489712,2422.0
848501101#0,2886.0
848743564,3328.0
848745539#1,2550.0
848748038,2539.0
848748039,2973.0
848754158,2201.0
848767838,2116.0
848809833,3742.0
848809834,4129.0
848818561,3706.0
848875024#0,5141.0
848880058,2933.0
848920992#0,3169.0
849677308#0,3973.0
849677308#1,3999.0
849806971#0,3273.0
849818316,2200.0
849821064,1853.0
850026981,1848.0
850032296,4425.0
850057340#0,3122.0
850097346,3651.0
850098170,2902.0
850134421,2051.0
850376107,1905.0
850378488,1690.0
850395062,4077.0
850615423,4652.0
850746591,1242.0
850760258,2755.0
851520671-AddedOffRampEdge,1137.0
851541351,2745.0
851544880,2612.0
851550873,4100.0
851552197,3245.0
851553864,4615.0
851555734,5440.0
851556422,3831.0
851560451,4710.0
851568240,3872.0
854162451,3255.0
854215625,3815.0
860646752-AddedOffRampEdge,3849.0
861059531,4167.0
863751890,7119.0
863754537,4701.0
867203204,3339.0
867204830-AddedOffRampEdge,4417.0
867208766,3867.0
867246178,4264.0
867247243,4683.0
867251845#0,3242.0
867256162#0,3163.0
867256162#3,2093.0
867256163,3508.0
867259033,2695.0
867262165#0,2325.0
867290381,2393.0
8954447,3767.0
95265016#1,2329.0
