link_id,interval_nVehContrib
119271213,2132.0
119271337,2130.0
119271346,2953.0
119271357,1934.0
123555214,886.0
123555236,2130.0
123592887#0,1103.0
123592887#1-AddedOffRampEdge,2145.0
123867439#1-AddedOnRampEdge,4161.0
123867446#1,3824.0
123867452,2924.0
123867453#0,1727.0
123867454,2889.0
124952169,2592.0
156778691,1137.0
157593042,3140.0
157607510,2995.0
157607513#1,3915.0
157782133,4403.0
157782136#0,3061.0
157806285,4649.0
158623068#0,1310.0
172165117,3413.0
184867222#0,2050.0
184867243,2130.0
22372547,2169.0
22372559,1870.0
23798287,5173.0
23798288#1,5821.0
23807652#1,3315.0
23955194#0,2471.0
23955194#2,2098.0
24167679#1,4003.0
25029732#2,2272.0
25657136,1766.0
26230999#1,2387.0
27829301#1,4144.0
27829315#1-AddedOnRampEdge,4930.0
28317586#1,3084.0
28317945,2883.0
28319423#0,2094.0
28319423#1-AddedOffRampEdge,2684.0
28319423#2,1707.0
28357482,1081.0
28357727#0,2649.0
28358874#1,6620.0
28358875#1,4190.0
28359059#1,4822.0
28378888#1-AddedOnRampEdge,3995.0
28396115#1,2679.0
28414204#0,3133.0
28433582,3585.0
28433597,2185.0
28433666#1,3072.0
28433994#1,2203.0
28434077,2397.0
28435047,2452.0
28435048,1851.0
28435573,3306.0
28437104,1628.0
28464126#1,3592.0
28464668#1,3435.0
28464671-AddedOnRampEdge,2833.0
28665770#0,2132.0
30583337,2132.0
30959001,1295.0
334904727,2122.0
363634378,3319.0
367132265,1459.0
394385111,4299.0
394385113,3841.0
394385114#1,2258.0
394449801#0,3198.0
394449801#1,4639.0
395336990,2132.0
395337004,3451.0
395343763,0.0
395354964#0,3503.0
395362577,2056.0
395368981#0,4457.0
395368986,3846.0
395394468,3481.0
395394473,5138.0
395439802,2780.0
395439805,3266.0
42397233,1951.0
479773092#0,3069.0
479773098,2586.0
479773099,1601.0
5018717,2253.0
5018720,1537.0
508060359,3279.0
508060362,2130.0
508115737#0,3920.0
508115737#1,4211.0
508115745,3911.0
508115808,5258.0
508137802,4277.0
508479313#0,2218.0
508479317,2822.0
508479326,2986.0
508479336,3506.0
508479355,3060.0
508479365#0,4148.0
508479370#0,3334.0
508479370#1,3588.0
509747240,1570.0
509747302,3180.0
509747310-AddedOnRampEdge,3219.0
509747346,3182.0
509747348,2603.0
509747381,2699.0
509747406-AddedOffRampEdge,5163.0
517168464,1474.0
52286756#1,4575.0
52324493,2812.0
544296216-AddedOffRampEdge,3983.0
544296218#0,3430.0
544296218#1-AddedOnRampEdge,3747.0
544296218#2,4496.0
544296221,2796.0
550271868,907.0
550284581,3525.0
550284598,1742.0
550284602,1717.0
550284604,1627.0
552603210,3589.0
56159747,1907.0
60759806,2143.0
617235594,3608.0
617235603,2099.0
617235606,1601.0
617235612,1709.0
617259141,3378.0
617259178,2833.0
617284141,3183.0
617284143,1470.0
617284144#0,1695.0
617284145#0-AddedOnRampEdge,2165.0
617284164,3616.0
617284166,3962.0
617284173,3790.0
617335302,4086.0
619042916,4381.0
619042921,5351.0
619042924,3746.0
687721970,2801.0
687721973,1603.0
687721986,2499.0
699542380#1,1956.0
711834658,3519.0
727202049,3447.0
838046085,2866.0
848429238,2901.0
848488831,2378.0
848489711,1672.0
848489712,1966.0
848501101#0,2026.0
848743564,2417.0
848745539#1,1794.0
848748038,2025.0
848748039,2445.0
848754158,1469.0
848767838,1709.0
848809833,3404.0
848875024#0,3982.0
848880058,2069.0
848920992#0,2411.0
849677308#0,3735.0
849696784,3192.0
849806971#0,2368.0
849818316,1653.0
849821064,1273.0
849833093,3982.0
850026981,1965.0
850032296,3555.0
850057340#0,3114.0
850097346,2412.0
850098170,2978.0
850134421,1532.0
850376107,1751.0
850378488,1215.0
850395062,3315.0
850615423,2750.0
850746591,1145.0
850760258,2132.0
851520671-AddedOffRampEdge,2132.0
851541351,1894.0
851544880,1848.0
851550873,3064.0
851552197,2739.0
851553864,4057.0
851555734,3449.0
851556422,3240.0
851560451,2925.0
851568240,3452.0
854162451,2458.0
854215625,3467.0
860646752-AddedOffRampEdge,3647.0
861059531,3071.0
863751890,4984.0
863754537,4666.0
867203204,2479.0
867204830-AddedOffRampEdge,2662.0
867208766,3211.0
867246178,3515.0
867247243,3009.0
867251845#0,1435.0
867256162#0,3163.0
867256162#3,1369.0
867256163,3402.0
867259033,2655.0
867262165#0,1699.0
8954447,2592.0
95265016#1,1930.0
