link_id,interval_nVehContrib
119271213,3003.0
119271337,3003.0
119271346,4387.0
119271357,2134.0
123555214,1351.0
123555236,3003.0
123592887#0,3554.0
123867439#1-AddedOnRampEdge,6668.0
123867446#1,4989.0
123867452,4054.0
123867454,3042.0
124952169,5674.0
156778691,1657.0
157593042,4339.0
157607513#1,4815.0
157607517,3676.0
157782133,5269.0
157782136#0,4983.0
157782136#1-AddedOnRampEdge,5029.0
157806285,6284.0
158623068#0,2977.0
172165117,4570.0
184867222#0,2836.0
184867243,3003.0
22372547,3155.0
22372559,2745.0
23798287,6004.0
23798288#1,5299.0
23807652#1,4272.0
23820853#1,3957.0
23955194#0,4632.0
24167679#1,5222.0
25029732#2,3715.0
25657136,2447.0
26230999#1,3180.0
27829301#1,7243.0
27829315#1-AddedOnRampEdge,5217.0
28317945,3612.0
28319423#0,3838.0
28319423#1-AddedOffRampEdge,4104.0
28319423#2,3390.0
28357482,1935.0
28357727#0,5148.0
28358874#1,7921.0
28358875#1,6930.0
28359025-AddedOnRampEdge,7217.0
28359059#1,6090.0
28378884#0,6391.0
28396115#1,5265.0
28414204#0,5415.0
28433582,5002.0
28433597,3450.0
28433666#1,4408.0
28433994#1,3126.0
28434077,2638.0
28435047,3685.0
28435573,3709.0
28437104,2616.0
28437190#1,3722.0
28665770#0,3003.0
301865758,4493.0
30583337,3002.0
30959001,2124.0
334904727,3581.0
363634378,5084.0
367132265,2361.0
394385111,5324.0
394385113,5602.0
394385114#1,3753.0
394449801#0,4737.0
394449801#1,5691.0
395336990,3003.0
395337004,4166.0
395343763,2164.0
395354964#0,4675.0
395362577,2157.0
395368981#0,6265.0
395368986,4937.0
395394468,4336.0
395394473,6029.0
395439802,4556.0
395439805,4273.0
42397233,3245.0
479773092#0,4286.0
479773095,5166.0
479773098,2360.0
479773099,118.0
5018717,3318.0
5018720,2367.0
508060359,3029.0
508060361,2949.0
508060362,3003.0
508115737#0,5592.0
508115745,4930.0
508115808,8380.0
508137802,5719.0
508479313#0,3782.0
508479317,4533.0
508479336,4356.0
508479355,3152.0
508479365#0,5775.0
508479370#0,4931.0
508479370#1,5696.0
509747240,4486.0
509747302,4395.0
509747346,4287.0
509747348,4285.0
509747381,4670.0
509747406-AddedOffRampEdge,7185.0
517168464,2648.0
52286756#1,5896.0
52324493,3917.0
544296215#0,4454.0
544296216-AddedOffRampEdge,5830.0
544296218#0,4371.0
544296218#1-AddedOnRampEdge,4641.0
544296218#2,5484.0
544296221,4447.0
550271868,3803.0
550284581,5526.0
550284584-AddedOffRampEdge,6004.0
550284598,2749.0
550284602,2674.0
550284605,1792.0
552389451,5182.0
552603210,4740.0
56159747,3364.0
60759806,825.0
617235585#0,6281.0
617235594,6302.0
617235603,2539.0
617235606,2347.0
617235612,4304.0
617259141,4199.0
617259178,4885.0
617284141,4012.0
617284143,1675.0
617284144#0,2718.0
617284145#0-AddedOnRampEdge,3508.0
617284164,4897.0
617284166,5923.0
617284173,5242.0
617335302,5682.0
619042921,6522.0
619042924,4530.0
687721970,3500.0
687721973,1922.0
687721986,4486.0
699542380#1,2702.0
711834658,5044.0
727202049,4166.0
838046085,4727.0
848429238,3151.0
848488831,3392.0
848489711,2563.0
848489712,2569.0
848501101#0,3110.0
848743564,4106.0
848745539#1,2843.0
848748038,2944.0
848748039,3402.0
848754158,2339.0
848767838,2401.0
848809833,4448.0
848875024#0,5830.0
848880058,3231.0
848920992#0,3659.0
849677308#0,4471.0
849806971#0,3273.0
849818316,2602.0
849821064,2198.0
850026981,2127.0
850032296,5228.0
850057340#0,3626.0
850097346,4292.0
850098170,3583.0
850134421,2499.0
850376107,1915.0
850378488,2119.0
850395062,4277.0
850615423,4972.0
850746591,1419.0
850760258,3003.0
851520670,2531.0
851520671-AddedOffRampEdge,3002.0
851541351,3205.0
851544880,3061.0
851550873,4732.0
851552197,3542.0
851553864,5415.0
851555734,5636.0
851556422,4414.0
851560451,4827.0
851568240,4046.0
854162451,3939.0
854215625,4362.0
860646752-AddedOffRampEdge,4011.0
861059531,4938.0
863751890,7356.0
863754537,5020.0
867203204,4055.0
867204830-AddedOffRampEdge,4883.0
867246178,4973.0
867247243,4838.0
867251845#0,3787.0
867256162#0,3734.0
867256162#3,2559.0
867256163,4079.0
867259033,3032.0
867262165#0,2515.0
8954447,4296.0
95265016#1,2591.0
