link_id,interval_nVehContrib,interval_harmonicMeanSpeed
119271213,2132.0,67.3667
119271337,2130.0,67.4917
119271346,2953.0,68.2083
119271357,1934.0,67.225
123555214,886.0,65.8125
123555236,2130.0,67.4917
123592887#0,1103.0,66.575
123592887#1-AddedOffRampEdge,2145.0,64.1
123867439#1-AddedOnRampEdge,4161.0,66.7
123867446#1,3824.0,66.3333
123867452,2924.0,66.1042
123867453#0,1727.0,67.95
123867454,2889.0,58.1667
124952169,2592.0,66.4833
156778691,1137.0,64.3125
157593042,3140.0,66.675
157607510,2995.0,68.6
157607513#1,3915.0,67.1917
157782133,4403.0,62.8917
157782136#0,3061.0,68.4833
157806285,4649.0,68.9583
158623068#0,1310.0,68.0083
172165117,3413.0,67.1583
184867222#0,2050.0,66.5333
184867243,2130.0,67.4917
22372547,2169.0,61.525
22372559,1870.0,68.1
23798287,5173.0,60.5792
23798288#1,5821.0,59.375
23807652#1,3315.0,66.0875
23955194#0,2471.0,67.075
23955194#2,2098.0,65.4167
24167679#1,4003.0,60.3667
25029732#2,2272.0,64.8083
25657136,1766.0,68.4083
26230999#1,2387.0,58.4333
27829301#1,4144.0,65.8958
27829315#1-AddedOnRampEdge,4930.0,57.2583
28317586#1,3084.0,62.075
28317945,2883.0,69.0
28319423#0,2094.0,66.9792
28319423#1-AddedOffRampEdge,2684.0,64.3167
28319423#2,1707.0,68.075
28357482,1081.0,67.5167
28357727#0,2649.0,63.2792
28358874#1,6620.0,61.8
28358875#1,4190.0,60.975
28359059#1,4822.0,66.1708
28378888#1-AddedOnRampEdge,3995.0,65.275
28396115#1,2679.0,66.5333
28414204#0,3133.0,65.8917
28433582,3585.0,63.625
28433597,2185.0,64.6
28433666#1,3072.0,65.5417
28433994#1,2203.0,63.8625
28434077,2397.0,63.75
28435047,2452.0,64.9542
28435048,1851.0,63.9167
28435573,3306.0,65.7917
28437104,1628.0,62.175
28464126#1,3592.0,63.0083
28464668#1,3435.0,63.525
28464671-AddedOnRampEdge,2833.0,64.0917
28665770#0,2132.0,67.3667
30583337,2132.0,67.3167
30959001,1295.0,66.5875
334904727,2122.0,66.875
363634378,3319.0,65.1917
367132265,1459.0,67.6333
394385111,4299.0,58.3583
394385113,3841.0,62.9083
394385114#1,2258.0,69.6167
394449801#0,3198.0,68.2958
394449801#1,4639.0,66.5458
395336990,2132.0,67.3667
395337004,3451.0,66.8833
395343763,0.0,67.8
395354964#0,3503.0,68.9333
395362577,2056.0,65.2833
395368981#0,4457.0,67.6583
395368986,3846.0,71.8167
395394468,3481.0,62.2639
395394473,5138.0,65.175
395439802,2780.0,66.85
395439805,3266.0,66.7292
42397233,1951.0,67.4667
479773092#0,3069.0,68.1667
479773098,2586.0,62.7917
479773099,1601.0,68.1333
5018717,2253.0,60.2
5018720,1537.0,64.8417
508060359,3279.0,62.6917
508060362,2130.0,67.4917
508115737#0,3920.0,68.0667
508115737#1,4211.0,65.3917
508115745,3911.0,66.9806
508115808,5258.0,62.8
508137802,4277.0,54.325
508479313#0,2218.0,62.7917
508479317,2822.0,69.2833
508479326,2986.0,66.3333
508479336,3506.0,63.3417
508479355,3060.0,67.6333
508479365#0,4148.0,65.6583
508479370#0,3334.0,64.6917
508479370#1,3588.0,66.7
509747240,1570.0,68.2667
509747302,3180.0,69.7917
509747310-AddedOnRampEdge,3219.0,69.0333
509747346,3182.0,64.0917
509747348,2603.0,66.9333
509747381,2699.0,69.6083
509747406-AddedOffRampEdge,5163.0,68.65
517168464,1474.0,67.55
52286756#1,4575.0,67.0333
52324493,2812.0,62.8208
544296216-AddedOffRampEdge,3983.0,67.2667
544296218#0,3430.0,64.45
544296218#1-AddedOnRampEdge,3747.0,63.9417
544296218#2,4496.0,64.3333
544296221,2796.0,65.95
550271868,907.0,67.6875
550284581,3525.0,66.725
550284598,1742.0,68.5333
550284602,1717.0,66.025
550284604,1627.0,67.1583
552603210,3589.0,68.7333
56159747,1907.0,68.1417
60759806,2143.0,66.6375
617235594,3608.0,66.1833
617235603,2099.0,67.55
617235606,1601.0,67.3792
617235612,1709.0,63.6875
617259141,3378.0,67.9083
617259178,2833.0,68.5083
617284141,3183.0,65.375
617284143,1470.0,69.3333
617284144#0,1695.0,67.9
617284145#0-AddedOnRampEdge,2165.0,67.85
617284164,3616.0,66.4833
617284166,3962.0,65.9375
617284173,3790.0,67.1917
617335302,4086.0,66.6333
619042916,4381.0,64.9
619042921,5351.0,65.8042
619042924,3746.0,60.7
687721970,2801.0,64.65
687721973,1603.0,70.5917
687721986,2499.0,68.1833
699542380#1,1956.0,65.7708
711834658,3519.0,60.8667
727202049,3447.0,66.7917
838046085,2866.0,66.725
848429238,2901.0,67.9417
848488831,2378.0,69.3
848489711,1672.0,67.9542
848489712,1966.0,63.425
848501101#0,2026.0,67.9
848743564,2417.0,62.9972
848745539#1,1794.0,67.8333
848748038,2025.0,66.2167
