link_id,interval_nVehContrib,interval_harmonicMeanSpeed
157607513#1,2469.0,67.0417
172165117,1430.0,68.0833
28414195,2083.0,65.125
28414204#0,1751.0,65.2
28464126#1,2545.0,64.1417
301865760,2098.0,66.6333
30959001,649.0,65.3833
395439802,1234.0,68.925
395439805,1331.0,66.3458
508479313#0,1283.0,64.2667
508479317,1348.0,71.55
508479336,2009.0,64.5417
508479355,1817.0,68.9
508479365#0,2744.0,72.0833
508479370#0,2154.0,66.425
509721010#0-AddedOnRampEdge,2528.0,67.3583
687721970,1807.0,65.475
687721973,910.0,69.6583
850376107,1023.0,67.7083
850378488,628.0,67.175
850395062,2128.0,65.0333
850746591,824.0,64.5083
851553864,1970.0,68.2583
851555734,1971.0,58.4167
851560451,1325.0,67.85
851568240,2042.0,71.8917
867203204,1329.0,70.7833
