link_id,interval_nVehContrib
119271337,2679.0
119271346,5325.0
119271357,2406.0
123555214,773.0
123555236,2679.0
123592887#0,1977.0
123592887#1-AddedOffRampEdge,3753.0
123867439#1-AddedOnRampEdge,6297.0
123867446#1,4934.0
123867452,3946.0
123867453#0,2890.0
123867454,3976.0
124952169,3906.0
156778691,1543.0
157593042,3846.0
157607513#1,5408.0
157782133,5653.0
157782136#0,4539.0
157806285,5364.0
158623068#0,2415.0
172165117,4177.0
184867222#0,2607.0
184867243,2679.0
22372547,3324.0
22372559,3285.0
23798287,7385.0
23798288#1,5869.0
23807652#1,4247.0
23955194#0,3550.0
23955194#2,2967.0
24167679#1,4993.0
25029732#2,4017.0
25657136,3325.0
26230999#1,3545.0
27829301#1,5246.0
27829315#1-AddedOnRampEdge,5677.0
28317586#1,2973.0
28317945,4208.0
28319423#0,2631.0
28319423#1-AddedOffRampEdge,3720.0
28319423#2,2398.0
28357386,4818.0
28357482,1608.0
28357727#0,3752.0
28358874#1,8252.0
28358875#1,5036.0
28359059#1,6670.0
28378884#0,5942.0
28378888#1-AddedOnRampEdge,5474.0
28396115#1,3752.0
28414204#0,5109.0
28433582,5036.0
28433597,2571.0
28433666#1,4194.0
28433994#1,2871.0
28434077,2956.0
28435047,3845.0
28435048,2810.0
28435573,4139.0
28437104,2235.0
28437207,2263.0
28665770#0,2678.0
301865758,3866.0
301865760,4025.0
30583337,2674.0
30959001,1798.0
326409095#1,3084.0
363634378,5235.0
367132265,2170.0
394385111,4743.0
394385113,5028.0
394385114#1,3284.0
394449801#0,4057.0
394449801#1,5169.0
395336990,2678.0
395337004,4624.0
395343763,1649.0
395354964#0,5717.0
395362577,2683.0
395368981#0,4920.0
395368986,4537.0
395394468,4265.0
395394473,5928.0
395439802,4668.0
395439805,3951.0
42397233,2900.0
479773092#0,5070.0
479773095,4635.0
479773098,4599.0
479773099,3010.0
5018717,3096.0
5018720,2723.0
508060359,3212.0
508060361,2504.0
508060362,2679.0
508115737#0,5384.0
508115737#1,5461.0
508115745,4835.0
508115808,6167.0
508137802,4624.0
508479313#0,3750.0
508479317,4892.0
508479336,4180.0
508479355,4377.0
508479365#0,4039.0
508479370#0,3699.0
508479370#1,3717.0
509747240,5588.0
509747302,5482.0
509747310-AddedOnRampEdge,5521.0
509747346,4922.0
509747348,4280.0
509747381,4394.0
509747406-AddedOffRampEdge,7452.0
517168464,2268.0
52286756#1,6061.0
52324493,3674.0
544296216-AddedOffRampEdge,4666.0
544296218#0,4296.0
544296218#1-AddedOnRampEdge,4752.0
544296218#2,5996.0
544296221,4940.0
550271868,1433.0
550284581,5173.0
550284584-AddedOffRampEdge,5321.0
550284598,3215.0
550284602,3241.0
550284604,2810.0
552389451,4448.0
552603210,3945.0
56159747,3865.0
60759806,3730.0
617235585#0,6632.0
617235594,4917.0
617235603,2640.0
617235606,2994.0
617235612,3360.0
617259141,4259.0
617259178,4687.0
617284141,5374.0
617284143,2963.0
617284144#0,2342.0
617284145#0-AddedOnRampEdge,2958.0
617284164,5377.0
617284166,5165.0
617284173,4988.0
617335302,5422.0
619042916,5025.0
619042921,6696.0
619042924,4682.0
687721970,4102.0
687721973,3696.0
687721986,3757.0
699542380#1,2551.0
711834658,5228.0
727202049,4622.0
838046085,3706.0
848429238,3954.0
848488831,4282.0
848489711,2092.0
848489712,2710.0
848501101#0,2544.0
848743564,4798.0
848745539#1,3248.0
848748038,2852.0
848748039,3721.0
848754158,2211.0
848767838,2950.0
848809833,4422.0
848809834,5105.0
848818561,5056.0
848875024#0,4670.0
848880058,2928.0
848920992#0,3401.0
849677308#0,4437.0
849677308#1,4678.0
849696784,4035.0
849806971#0,3140.0
849818316,2220.0
849821064,1542.0
850026981,3599.0
850032296,5466.0
850057340#0,4389.0
850097346,3576.0
850098170,5073.0
850134421,1929.0
850376107,3852.0
850378488,1865.0
850395062,4771.0
850615423,3655.0
850746591,2805.0
850760258,2678.0
851520671-AddedOffRampEdge,1423.0
851541351,2357.0
851544880,2391.0
851550873,3782.0
851552197,3063.0
851553864,4262.0
851555734,5154.0
851556422,3513.0
851560451,4832.0
851568240,5069.0
851569274,2530.0
854162451,3284.0
854215625,5593.0
860646752-AddedOffRampEdge,4355.0
861059531,4198.0
863751890,7265.0
863754537,5752.0
867203204,2988.0
867204830-AddedOffRampEdge,4107.0
867208766,5016.0
867246178,5378.0
867247243,4591.0
867251845#0,3021.0
867256162#0,4450.0
867256162#3,3041.0
867256163,4888.0
867259033,3354.0
867262165#0,2209.0
8954447,3901.0
95265016#1,2544.0
