link_id,interval_nVehContrib,interval_harmonicMeanSpeed
157607513#1,3705.0,66.9
157607517,4114.0,35.6167
172165117,4687.0,60.3583
28414204#0,4747.0,59.5667
301865758,4452.0,60.8333
301865760,4617.0,63.8458
30959001,3119.0,61.5167
395439802,4114.0,44.9833
395439805,4712.0,62.7542
508479313#0,3311.0,54.8
508479317,4177.0,58.825
508479336,4333.0,60.5917
508479355,2788.0,68.8917
508479365#0,5809.0,17.6083
508479370#0,5228.0,33.2333
508479370#1,6748.0,59.525
509721010#0-AddedOnRampEdge,5392.0,65.5333
687721970,3395.0,65.3583
687721973,1961.0,69.8167
850376107,1988.0,68.4667
850378488,3715.0,49.725
850395062,3300.0,64.8833
850746591,1342.0,64.2375
851553864,5331.0,51.9917
851555734,4824.0,57.2167
851560451,4540.0,48.575
851568240,3081.0,72.0083
867203204,4586.0,34.3167
