link_id,interval_nVehContrib,interval_harmonicMeanSpeed
119271337,1865.0,66.7417
119271346,3211.0,68.1417
119271357,1246.0,66.9583
123555214,421.0,67.1083
123592887#0,1933.0,63.5583
123592887#1-AddedOffRampEdge,3608.0,61.8417
123867439#1-AddedOnRampEdge,5060.0,63.2833
123867446#1,3880.0,65.5
123867452,3405.0,66.4458
123867453#0,575.0,67.6833
123867454,2748.0,61.4667
124952169,1125.0,66.2056
156778691,1852.0,61.425
157593042,2330.0,67.15
157607513#1,6015.0,56.0
157782133,4258.0,60.4
157806285,3363.0,68.8667
158623068#0,764.0,68.2083
172165117,2709.0,64.4083
184867222#0,1429.0,66.1792
184867243,1865.0,66.7417
22372547,1206.0,63.7
22372559,2006.0,65.7083
23798287,5242.0,61.4667
23798288#1,4357.0,64.4583
23807652#1,4399.0,62.525
23955194#0,2450.0,65.775
23955194#2,1953.0,66.0917
24167679#1,5213.0,59.0917
25029732#2,2375.0,64.75
25657136,2125.0,67.125
26230999#1,1489.0,59.2083
27829301#1,1727.0,66.9833
27829315#1-AddedOnRampEdge,3473.0,64.4167
28317586#1,1987.0,64.4417
28317945,3724.0,58.775
28319413#2,813.0,65.8083
28319423#0,845.0,66.3125
28319423#1-AddedOffRampEdge,1553.0,63.8333
28319423#2,783.0,67.1917
28357386,3380.0,66.4417
28357482,737.0,67.4
28357727#0,1206.0,64.0125
28358874#1,6330.0,61.4833
28358875#1,1867.0,61.25
28358961,4989.0,64.2333
28359059#1,4673.0,65.5
28378888#1-AddedOnRampEdge,3565.0,63.15
28396115#1,2326.0,64.3917
28414204#0,3562.0,60.7917
28433582,4565.0,61.4875
28433597,1389.0,63.8583
28433666#1,3958.0,60.2
28433994#1,1685.0,63.7458
28434077,3055.0,62.6667
28435047,1555.0,64.8958
28435048,1299.0,63.8583
28435573,2413.0,65.05
28437104,2683.0,62.7083
28437207,1995.0,64.5583
28464126#1,4189.0,61.275
28464671-AddedOnRampEdge,2271.0,62.6583
28665770#0,1864.0,66.6417
301865760,2607.0,60.0958
30583337,1863.0,66.5833
30959001,960.0,64.1667
363634378,3494.0,68.6167
363648766#1-AddedOnRampEdge,2318.0,67.8167
367132265,813.0,67.4958
394385111,3091.0,61.4417
394385113,4970.0,59.7
394385114#1,3742.0,65.275
394449801#0,4076.0,63.9375
394449801#1,5762.0,61.9958
395336990,1864.0,66.6417
395337004,4902.0,62.3417
395343763,436.0,66.6
395354964#0,4323.0,62.2083
395362577,2785.0,65.1
395368981#0,3063.0,69.6417
395368986,2304.0,71.7833
395394468,2729.0,63.8361
395394473,6168.0,58.8333
395439802,2912.0,66.6
395439805,1836.0,64.7042
42397233,2324.0,66.65
479773092#0,4800.0,64.9583
479773095,2314.0,66.6917
479773098,1618.0,61.5
479773099,164.0,67.6083
5018717,2710.0,52.2167
5018720,2057.0,56.9417
508060359,1659.0,65.7833
508060361,2079.0,60.8917
508115737#0,4462.0,65.7667
508115737#1,4549.0,64.75
508115745,4916.0,63.2889
508115808,2999.0,62.8
508137802,3491.0,55.475
508479313#0,2600.0,60.2083
508479317,3155.0,68.925
508479326,3178.0,64.5333
508479336,3013.0,62.7667
508479355,3779.0,63.2583
508479365#0,3156.0,71.0667
508479370#0,2576.0,65.8333
509747240,2609.0,66.8458
509747302,4819.0,61.2583
509747346,3768.0,59.075
509747348,2242.0,67.325
509747381,2277.0,67.3417
509747406-AddedOffRampEdge,6128.0,62.5
517168464,731.0,66.8083
52286756#1,5921.0,63.75
52324493,2166.0,62.85
544296216-AddedOffRampEdge,2977.0,67.275
544296218#0,4898.0,62.1
544296218#1-AddedOnRampEdge,5435.0,61.3333
544296218#2,6732.0,55.475
544296221,3034.0,66.9167
550271868,721.0,67.1917
550284581,4224.0,63.775
550284598,2830.0,63.8167
550284602,2866.0,61.1125
550284604,1410.0,65.3667
550284605,2031.0,61.7417
552389451,2999.0,63.55
552603210,2428.0,63.225
56159747,2314.0,68.5
60759806,1006.0,65.175
617235585#0,5485.0,61.075
617235594,1685.0,66.225
617235603,2719.0,66.5167
617235606,2250.0,66.9292
617235612,856.0,65.5417
617259138,2699.0,66.0583
617259141,2617.0,64.675
617259170,2730.0,52.2667
617259178,2475.0,68.125
617284141,3849.0,65.1583
617284143,2992.0,66.9
617284144#0,947.0,67.725
617284164,4071.0,66.1
617284166,3205.0,65.1625
617284173,3997.0,66.6625
617335302,3866.0,56.05
619042916,3588.0,65.55
619042924,5032.0,57.8333
687721970,3989.0,61.0083
687721973,3332.0,67.0
687721986,1839.0,68.3417
699542380#1,1624.0,65.2917
711834658,3728.0,59.7556
727202049,4903.0,62.2417
838046085,1670.0,67.025
848429238,2218.0,68.2542
848488831,3091.0,69.225
848489711,658.0,67.0667
848489712,1129.0,63.475
848501101#0,732.0,68.0167
848745539#1,2031.0,65.7417
848748038,1042.0,66.6583
848748039,1228.0,65.4042
848754158,741.0,66.4667
848767838,1677.0,67.6667
848809833,3726.0,68.2167
848818561,4013.0,62.7042
848875024#0,2979.0,67.0917
848880058,3457.0,65.0833
848920992#0,3645.0,64.1875
849677308#0,2832.0,57.075
