link_id,interval_nVehContrib
119271337,1865.0
119271346,3211.0
119271357,1246.0
123555214,421.0
123592887#0,1933.0
123592887#1-AddedOffRampEdge,3608.0
123867439#1-AddedOnRampEdge,5060.0
123867446#1,3880.0
123867452,3405.0
123867453#0,575.0
123867454,2748.0
124952169,1125.0
156778691,1852.0
157593042,2330.0
157607513#1,6015.0
157782133,4258.0
157806285,3363.0
158623068#0,764.0
172165117,2709.0
184867222#0,1429.0
184867243,1865.0
22372547,1206.0
22372559,2006.0
23798287,5242.0
23798288#1,4357.0
23807652#1,4399.0
23955194#0,2450.0
23955194#2,1953.0
24167679#1,5213.0
25029732#2,2375.0
25657136,2125.0
26230999#1,1489.0
27829301#1,1727.0
27829315#1-AddedOnRampEdge,3473.0
28317586#1,1987.0
28317945,3724.0
28319413#2,813.0
28319423#0,845.0
28319423#1-AddedOffRampEdge,1553.0
28319423#2,783.0
28357386,3380.0
28357482,737.0
28357727#0,1206.0
28358874#1,6330.0
28358875#1,1867.0
28358961,4989.0
28359059#1,4673.0
28378888#1-AddedOnRampEdge,3565.0
28396115#1,2326.0
28414204#0,3562.0
28433582,4565.0
28433597,1389.0
28433666#1,3958.0
28433994#1,1685.0
28434077,3055.0
28435047,1555.0
28435048,1299.0
28435573,2413.0
28437104,2683.0
28437207,1995.0
28464126#1,4189.0
28464671-AddedOnRampEdge,2271.0
28665770#0,1864.0
301865760,2607.0
30583337,1863.0
30959001,960.0
363634378,3494.0
363648766#1-AddedOnRampEdge,2318.0
367132265,813.0
394385111,3091.0
394385113,4970.0
394385114#1,3742.0
394449801#0,4076.0
394449801#1,5762.0
395336990,1864.0
395337004,4902.0
395343763,436.0
395354964#0,4323.0
395362577,2785.0
395368981#0,3063.0
395368986,2304.0
395394468,2729.0
395394473,6168.0
395439802,2912.0
395439805,1836.0
42397233,2324.0
479773092#0,4800.0
479773095,2314.0
479773098,1618.0
479773099,164.0
5018717,2710.0
5018720,2057.0
508060359,1659.0
508060361,2079.0
508115737#0,4462.0
508115737#1,4549.0
508115745,4916.0
508115808,2999.0
508137802,3491.0
508479313#0,2600.0
508479317,3155.0
508479326,3178.0
508479336,3013.0
508479355,3779.0
508479365#0,3156.0
508479370#0,2576.0
509747240,2609.0
509747302,4819.0
509747346,3768.0
509747348,2242.0
509747381,2277.0
509747406-AddedOffRampEdge,6128.0
517168464,731.0
52286756#1,5921.0
52324493,2166.0
544296216-AddedOffRampEdge,2977.0
544296218#0,4898.0
544296218#1-AddedOnRampEdge,5435.0
544296218#2,6732.0
544296221,3034.0
550271868,721.0
550284581,4224.0
550284598,2830.0
550284602,2866.0
550284604,1410.0
550284605,2031.0
552389451,2999.0
552603210,2428.0
56159747,2314.0
60759806,1006.0
617235585#0,5485.0
617235594,1685.0
617235603,2719.0
617235606,2250.0
617235612,856.0
617259138,2699.0
617259141,2617.0
617259170,2730.0
617259178,2475.0
617284141,3849.0
617284143,2992.0
617284144#0,947.0
617284164,4071.0
617284166,3205.0
617284173,3997.0
617335302,3866.0
619042916,3588.0
619042924,5032.0
687721970,3989.0
687721973,3332.0
687721986,1839.0
699542380#1,1624.0
711834658,3728.0
727202049,4903.0
838046085,1670.0
848429238,2218.0
848488831,3091.0
848489711,658.0
848489712,1129.0
848501101#0,732.0
848745539#1,2031.0
848748038,1042.0
848748039,1228.0
848754158,741.0
848767838,1677.0
848809833,3726.0
848818561,4013.0
848875024#0,2979.0
848880058,3457.0
848920992#0,3645.0
849677308#0,2832.0
849677308#1,3253.0
849806971#0,3103.0
849818316,2134.0
849821064,605.0
849833093,2979.0
850026981,2404.0
850032296,5174.0
850057340#0,3195.0
850097346,1280.0
850098170,3447.0
850134421,0.0
850376107,2715.0
850378488,712.0
850395062,5471.0
850615423,2133.0
850746591,2671.0
850760258,1864.0
851520671-AddedOffRampEdge,1316.0
851541351,990.0
851544880,1080.0
851550873,2559.0
851552197,2649.0
851553864,3291.0
851555734,4131.0
851560451,3036.0
851568240,5253.0
851569274,824.0
854162451,1230.0
854215625,4163.0
860646752-AddedOffRampEdge,2641.0
861059531,2399.0
863751890,6106.0
863754537,3914.0
867203204,1728.0
867204830-AddedOffRampEdge,2024.0
867208766,3317.0
867246178,4424.0
867247243,2670.0
867251845#0,732.0
867256162#0,3716.0
867256162#3,2978.0
867256163,4010.0
867259033,3206.0
867262165#0,684.0
8954447,1973.0
95265016#1,976.0
