link_id,interval_nVehContrib
119271337,2895.0
119271346,5450.0
119271357,2458.0
123555214,847.0
123555236,2895.0
123592887#0,3088.0
123592887#1-AddedOffRampEdge,4474.0
123867439#1-AddedOnRampEdge,6405.0
123867446#1,5624.0
123867452,4659.0
123867453#0,3305.0
123867454,4176.0
124952169,4300.0
156778691,1829.0
157593042,4378.0
157607513#1,5794.0
157782133,6207.0
157782136#0,4581.0
157806285,5643.0
158623068#0,3319.0
172165117,4470.0
184867222#0,2781.0
184867243,2895.0
22372547,3730.0
22372559,3644.0
23798287,7634.0
23798288#1,6190.0
23807652#1,4292.0
23955194#0,3906.0
23955194#2,3239.0
24167679#1,3742.0
25657136,3547.0
26230999#1,4428.0
27829301#1,5316.0
27829315#1-AddedOnRampEdge,5765.0
28317586#1,2924.0
28317945,4612.0
28319423#0,2965.0
28319423#1-AddedOffRampEdge,4105.0
28319423#2,2649.0
28357482,1674.0
28357727#0,3980.0
28358874#1,8228.0
28358875#1,5133.0
28359059#1,7211.0
28378884#0,6626.0
28378888#1-AddedOnRampEdge,5662.0
28396115#1,3991.0
28414204#0,5019.0
28433582,5412.0
28433597,2731.0
28433666#1,4551.0
28433994#1,2982.0
28434077,2897.0
28435047,3234.0
28435048,3050.0
28435573,4430.0
28437104,2770.0
28437207,2346.0
28665770#0,2891.0
301865758,3794.0
30583337,2894.0
30959001,2154.0
363634378,5574.0
367132265,2292.0
394385111,4831.0
394385113,5470.0
394385114#1,3572.0
394449801#0,4039.0
394449801#1,5272.0
395336990,2891.0
395337004,4879.0
395343763,495.0
395354964#0,6502.0
395362577,2769.0
395368981#0,5294.0
395368986,4775.0
395394468,4460.0
395394473,5732.0
395439802,4636.0
395439805,4460.0
42397233,3346.0
479773092#0,5731.0
479773095,4847.0
479773098,4892.0
479773099,3279.0
5018717,3254.0
5018720,3176.0
508060359,3349.0
508060361,2795.0
508060362,2895.0
508115737#0,6534.0
508115745,5071.0
508115808,6547.0
508137802,4392.0
508479313#0,3984.0
508479317,4956.0
508479336,3921.0
508479355,4715.0
508479365#0,4036.0
508479370#0,3483.0
508479370#1,3616.0
509747240,6106.0
509747302,6029.0
509747310-AddedOnRampEdge,6054.0
509747346,5307.0
509747348,4319.0
509747381,4956.0
509747406-AddedOffRampEdge,8036.0
517168464,2456.0
52286756#1,6295.0
52324493,3904.0
544296216-AddedOffRampEdge,4977.0
544296218#1-AddedOnRampEdge,4772.0
544296218#2,6410.0
544296221,5147.0
550271868,1533.0
550284581,5108.0
550284584-AddedOffRampEdge,5305.0
550284598,3905.0
550284602,3845.0
550284604,3001.0
550284605,4441.0
552389451,4938.0
552603210,4255.0
56159747,4508.0
60759806,4393.0
617235594,5180.0
617235603,2857.0
617235606,3151.0
617235612,4174.0
617259141,4848.0
617259178,5217.0
617284141,6995.0
617284143,3412.0
617284144#0,2467.0
617284145#0-AddedOnRampEdge,3375.0
617284164,6147.0
617284166,5275.0
617284173,5896.0
617335302,6204.0
619042916,5263.0
619042921,6815.0
619042924,4534.0
687721970,4087.0
687721973,4381.0
687721986,3883.0
699542380#1,2696.0
711834658,4722.0
727202049,4878.0
838046085,4051.0
848429238,4265.0
848488831,4688.0
848489711,2249.0
848489712,2898.0
848501101#0,2739.0
848743564,5233.0
848745539#1,3632.0
848748038,3622.0
848748039,4279.0
848754158,2368.0
848767838,3286.0
848809833,5262.0
848818561,5882.0
848875024#0,4978.0
848880058,3366.0
848920992#0,3839.0
849677308#0,4530.0
849677308#1,4725.0
849696784,4030.0
849806971#0,3232.0
849818316,2243.0
849821064,1541.0
850026981,4263.0
850032296,6032.0
850057340#0,5501.0
850097346,4200.0
850098170,6445.0
850134421,2395.0
850376107,4879.0
850378488,2065.0
850395062,4830.0
850615423,3707.0
850746591,3666.0
850760258,2891.0
851520671-AddedOffRampEdge,1401.0
851541351,2433.0
851544880,2596.0
851550873,4151.0
851552197,3163.0
851553864,4493.0
851555734,5245.0
851556422,3353.0
851560451,4849.0
851568240,5670.0
854162451,3346.0
854215625,7197.0
860646752-AddedOffRampEdge,4256.0
861059531,4291.0
863751890,7679.0
863754537,6373.0
867203204,2919.0
867204830-AddedOffRampEdge,4313.0
867208766,5598.0
867246178,5847.0
867247243,4994.0
867251845#0,4336.0
867256162#0,5034.0
867256162#3,2635.0
867256163,5520.0
867259033,3623.0
867262165#0,2353.0
8954447,4041.0
95265016#1,2577.0
