link_id,interval_nVehContrib
157607513#1,6008.0
157607517,1772.0
172165117,2782.0
28414204#0,4186.0
28464126#1,5804.0
301865758,3142.0
301865760,3294.0
30959001,1181.0
395439802,2756.0
395439805,2385.0
508479313#0,4863.0
508479317,3308.0
508479336,4862.0
508479355,4860.0
508479365#0,3417.0
508479370#0,1770.0
508479370#1,2695.0
509721010#0-AddedOnRampEdge,5801.0
687721970,4862.0
687721973,3293.0
850376107,3717.0
850378488,995.0
850395062,5084.0
850746591,1736.0
851553864,3414.0
851555734,4128.0
851560451,3213.0
851568240,5238.0
867203204,1914.0
