link_id,interval_nVehContrib,interval_harmonicMeanSpeed
157607510,4765.0,59.8833
157607513#1,5633.0,46.85
157607517,2767.0,66.5083
172165117,4271.0,43.85
28414195,4889.0,63.2417
28414204#0,5020.0,56.8333
28464126#1,6238.0,59.4417
301865760,4467.0,62.3917
30959001,2269.0,64.9417
395439802,4301.0,59.1583
395439805,4204.0,60.6042
508479313#0,4790.0,60.6667
508479317,4706.0,53.5083
508479336,4791.0,60.6
508479355,4787.0,61.2
508479365#0,4033.0,62.725
508479370#0,2771.0,65.8083
508479370#1,3788.0,61.9833
509721010#0-AddedOnRampEdge,6237.0,60.0417
687721970,4791.0,60.6
687721973,3702.0,65.9
850376107,4071.0,61.8792
850378488,1957.0,66.8583
850395062,4651.0,61.45
850746591,2841.0,65.3
851553864,4346.0,59.2333
851555734,4927.0,54.475
851560451,4766.0,51.7083
851568240,5292.0,60.7167
867203204,3061.0,70.9167
