link_id,interval_nVehContrib
157607510,4765.0
157607513#1,5633.0
157607517,2767.0
172165117,4271.0
28414195,4889.0
28414204#0,5020.0
28464126#1,6238.0
301865760,4467.0
30959001,2269.0
395439802,4301.0
395439805,4204.0
508479313#0,4790.0
508479317,4706.0
508479336,4791.0
508479355,4787.0
508479365#0,4033.0
508479370#0,2771.0
508479370#1,3788.0
509721010#0-AddedOnRampEdge,6237.0
687721970,4791.0
687721973,3702.0
850376107,4071.0
850378488,1957.0
850395062,4651.0
850746591,2841.0
851553864,4346.0
851555734,4927.0
851560451,4766.0
851568240,5292.0
867203204,3061.0
