link_id,interval_nVehContrib
119271337,3346.0
119271346,4339.0
119271357,3096.0
123555214,1553.0
123555236,3346.0
123592887#0,3755.0
123592924#1,3160.0
123867439#1-AddedOnRampEdge,7031.0
123867446#1,5851.0
123867452,3826.0
123867454,2426.0
124952169,3468.0
156778691,1601.0
157593042,5059.0
157607513#1,3873.0
157607517,3836.0
157782136#1-AddedOnRampEdge,4874.0
158623068#0,3858.0
172165117,4598.0
184867222#0,3407.0
184867243,3346.0
22372547,4563.0
22372559,2697.0
23798287,5482.0
23798288#1,4533.0
23807652#1,4304.0
23955194#0,4559.0
24167679#1,5436.0
25029732#2,4194.0
25657136,2364.0
26230999#1,4972.0
27829301#1,4785.0
27829315#1-AddedOnRampEdge,4641.0
28317747,3207.0
28317945,3748.0
28319423#0,4261.0
28319423#1-AddedOffRampEdge,4369.0
28357386,2014.0
28357482,3890.0
28357727#0,3480.0
28358874#1,7781.0
28358875#1,4615.0
28358961,5865.0
28359025-AddedOnRampEdge,5441.0
28359059#1,5165.0
28378884#0,5622.0
28396115#1,5701.0
28414204#0,4640.0
28433582,4676.0
28433597,4349.0
28433666#1,4064.0
28433994#1,3858.0
28434077,3163.0
28435047,4088.0
28435573,4962.0
28437104,2476.0
28464126#1,4665.0
28665770#0,3344.0
301865758,3204.0
30583337,3345.0
334904727,3921.0
363634378,4200.0
363648766#1-AddedOnRampEdge,4540.0
366053237,4243.0
367132265,2968.0
394385111,4717.0
394385113,3921.0
394385114#1,2553.0
394449801#0,3640.0
394449801#1,5335.0
395336990,3344.0
395337004,4128.0
395343763,3261.0
395354964#0,3248.0
395362577,2670.0
395368981#0,7743.0
395368986,4287.0
395394468,4675.0
395394473,6209.0
395439802,3695.0
395439805,3287.0
42397233,3283.0
479773092#0,4218.0
479773095,6037.0
479773098,4549.0
479773099,3606.0
5018717,3258.0
5018720,2836.0
508060359,3388.0
508060361,2881.0
508060362,3346.0
508115737#0,5082.0
508115745,4989.0
508115808,6553.0
508137802,7153.0
508479313#0,3232.0
508479317,4064.0
508479326,4310.0
508479336,4307.0
508479355,2823.0
508479365#0,5680.0
508479370#0,5358.0
508479370#1,6742.0
509747240,4449.0
509747302,4216.0
509747346,3287.0
509747348,5382.0
509747381,4721.0
509747406-AddedOffRampEdge,7042.0
517168464,3659.0
52286756#1,6112.0
52324493,4837.0
544296216-AddedOffRampEdge,5824.0
544296218#0,3348.0
544296218#1-AddedOnRampEdge,3665.0
544296218#2,4474.0
544296221,3833.0
550271868,3967.0
550284581,5482.0
550284598,3147.0
550284602,3016.0
550284604,3698.0
552389451,5070.0
552603210,3390.0
56159747,3722.0
60759806,3731.0
617235585#0,5648.0
617235594,4067.0
617235603,2874.0
617235606,2395.0
617235612,5752.0
617259138,1600.0
617259141,3609.0
617259178,5344.0
617284141,4577.0
617284143,1856.0
617284144#0,3516.0
617284145#0-AddedOnRampEdge,3474.0
617284164,4405.0
617284166,6106.0
617284173,5057.0
617335302,4092.0
619042916,6618.0
619042919,4398.0
687721970,3416.0
687721973,2390.0
687721986,5543.0
699542380#1,3172.0
711834658,4028.0
727202049,4126.0
838046085,6300.0
848429238,2914.0
848488831,3628.0
848501101#0,4366.0
848743564,4422.0
848745539#1,2858.0
848748038,4452.0
848748039,4752.0
848754158,3060.0
848767838,2341.0
848809833,4097.0
848818561,4322.0
848875024#0,5823.0
848880058,3235.0
848920992#0,3728.0
849677308#0,5433.0
849818316,2425.0
849821064,2840.0
849833093,5823.0
850026981,3044.0
850032296,5025.0
850057340#0,4067.0
850097346,5192.0
850098170,4291.0
850134421,3487.0
850376107,1647.0
850378488,2871.0
850395062,3376.0
850615423,5347.0
850616213,5526.0
850746591,1571.0
850760258,3344.0
851520670,2740.0
851520671-AddedOffRampEdge,3345.0
851541351,4334.0
851544880,4583.0
851550873,5135.0
851553864,5366.0
851555734,4625.0
851556422,5423.0
851560451,4253.0
851568240,3310.0
854162451,2888.0
854215625,4980.0
860646752-AddedOffRampEdge,2952.0
861059531,5412.0
863751890,8003.0
863754537,4720.0
867203204,4342.0
867204830-AddedOffRampEdge,6232.0
867246178,3966.0
867247243,5378.0
867251845#0,5216.0
867256162#0,3780.0
867256162#3,2606.0
867256163,4236.0
867259033,3432.0
867262165#0,3865.0
8954447,4944.0
