link_id,interval_nVehContrib
119271213,1981.0
119271337,1978.0
119271346,3331.0
119271357,1277.0
123555214,468.0
123592887#0,2003.0
123592887#1-AddedOffRampEdge,3680.0
123867439#1-AddedOnRampEdge,4948.0
123867446#1,4161.0
123867452,3545.0
123867453#0,850.0
123867454,3710.0
124952169,1514.0
156778691,2309.0
157593042,2450.0
157607513#1,6001.0
157782133,4790.0
157782136#0,3835.0
157806285,3731.0
158623068#0,784.0
172165117,2771.0
184867222#0,1500.0
184867243,1978.0
22372547,1175.0
22372559,2251.0
23798287,5925.0
23798288#1,5341.0
23807652#1,4330.0
23955194#0,2444.0
23955194#2,1944.0
24167679#1,5748.0
25657136,2140.0
26230999#1,1528.0
27829301#1,2560.0
27829315#1-AddedOnRampEdge,4594.0
28317586#1,2012.0
28317945,3641.0
28319413#2,907.0
28319423#0,927.0
28319423#1-AddedOffRampEdge,1650.0
28319423#2,886.0
28357386,4139.0
28357482,782.0
28357727#0,1624.0
28358874#1,6619.0
28358875#1,2700.0
28359059#1,5632.0
28378888#1-AddedOnRampEdge,3687.0
28396115#1,2320.0
28414204#0,3600.0
28433666#1,4496.0
28433994#1,1768.0
28434077,3113.0
28435047,1301.0
28435048,1366.0
28435573,2521.0
28437104,3455.0
28464126#1,4323.0
28464671-AddedOnRampEdge,2307.0
28665770#0,1981.0
301865758,3206.0
301865760,3445.0
30583337,1980.0
30959001,1004.0
363634378,3693.0
363648766#1-AddedOnRampEdge,2466.0
367132265,779.0
394385111,3761.0
394385113,5747.0
394385114#1,3525.0
394449801#0,4161.0
394449801#1,5181.0
395336990,1981.0
395337004,4863.0
395343763,0.0
395354964#0,5710.0
395362577,2857.0
395368981#0,3390.0
395368986,3206.0
395394468,3014.0
395394473,5376.0
395439802,3122.0
395439805,2372.0
42397233,2130.0
479773092#0,4982.0
479773098,2686.0
479773099,1440.0
5018717,2622.0
5018720,2280.0
508060359,1723.0
508060361,1925.0
508060362,1978.0
508115737#0,4710.0
508115745,4870.0
508115808,3923.0
508137802,3653.0
508479313#0,2658.0
508479317,3410.0
508479326,3435.0
508479336,3102.0
508479355,3816.0
508479365#0,3492.0
508479370#0,2758.0
509747240,2641.0
509747302,4962.0
509747310-AddedOnRampEdge,4987.0
509747346,4677.0
509747348,2344.0
509747381,2317.0
509747406-AddedOffRampEdge,6537.0
517168464,823.0
52286756#1,5803.0
52324493,2247.0
544296216-AddedOffRampEdge,3146.0
544296218#0,4870.0
544296218#1-AddedOnRampEdge,5288.0
544296218#2,6635.0
544296221,3184.0
550271868,761.0
550284581,4311.0
550284584-AddedOffRampEdge,4335.0
550284598,2932.0
550284602,3030.0
550284604,1465.0
552603210,3338.0
56159747,2542.0
60759806,3538.0
617235585#0,6160.0
617235594,2073.0
617235603,2844.0
617235606,2408.0
617235612,931.0
617259141,3692.0
617259170,2252.0
617259178,2516.0
617284141,4097.0
617284143,3228.0
617284144#0,1022.0
617284164,4202.0
617284166,3276.0
617284173,4238.0
617335302,4788.0
619042916,3677.0
619042921,6096.0
619042924,4944.0
687721970,4033.0
687721973,3465.0
687721986,1924.0
699542380#1,1673.0
711834658,3926.0
727202049,4862.0
848429238,3474.0
848488831,3304.0
848489711,663.0
848489712,1065.0
848501101#0,808.0
848745539#1,2263.0
848748038,1085.0
848748039,1260.0
848754158,713.0
848767838,1893.0
848809833,3951.0
848818561,4159.0
848875024#0,3142.0
848880058,3902.0
848920992#0,4118.0
849677308#0,3179.0
849677308#1,3401.0
849696784,4196.0
849806971#0,3057.0
849818316,2577.0
849821064,625.0
849833093,3142.0
850026981,2266.0
850032296,5361.0
850057340#0,3265.0
850097346,1440.0
850098170,3742.0
850134421,1192.0
850376107,3720.0
850378488,976.0
850395062,5492.0
850615423,2147.0
850746591,2746.0
850760258,1981.0
851520670,1849.0
851520671-AddedOffRampEdge,1980.0
851544880,1124.0
851550873,2727.0
851552197,2671.0
851553864,3457.0
851555734,4303.0
851560451,3302.0
851568240,5325.0
851569274,897.0
854162451,1442.0
854215625,4363.0
860646752-AddedOffRampEdge,3537.0
861059531,2671.0
863751890,6038.0
863754537,5225.0
867203204,1954.0
867204830-AddedOffRampEdge,2085.0
867208766,4522.0
867246178,5206.0
867247243,2702.0
867251845#0,763.0
867256162#0,3874.0
867256162#3,1989.0
867256163,4146.0
867259033,3253.0
867262165#0,691.0
8954447,1933.0
95265016#1,1061.0
