link_id,interval_nVehContrib
157607513#1,3769.0
157607517,3264.0
172165117,4270.0
28414204#0,4092.0
28464126#1,4579.0
301865758,4324.0
301865760,4526.0
30959001,2492.0
395439802,2485.0
395439805,4670.0
508479313#0,2715.0
508479317,3586.0
508479336,3422.0
508479355,2686.0
508479365#0,5455.0
508479370#0,5210.0
508479370#1,6668.0
509721010#0-AddedOnRampEdge,5336.0
687721970,3289.0
687721973,2420.0
850376107,2384.0
850378488,3485.0
850395062,3132.0
850746591,1574.0
851553864,5299.0
851555734,4574.0
851560451,3631.0
851568240,3051.0
867203204,3919.0
