link_id,interval_nVehContrib
119271337,3212.0
119271346,3970.0
119271357,3427.0
123555214,1628.0
123555236,3212.0
123592887#0,4328.0
123592924#1,3414.0
123867439#1-AddedOnRampEdge,7829.0
123867446#1,5195.0
123867452,3842.0
123867454,3499.0
124952169,4147.0
156778691,1465.0
157593042,5081.0
157607513#1,3769.0
157607517,3264.0
157782133,5647.0
157782136#0,5019.0
157782136#1-AddedOnRampEdge,5067.0
157806285,8048.0
158623068#0,3779.0
172165117,4270.0
184867243,3212.0
22372547,4923.0
22372559,2609.0
23798287,6677.0
23798288#1,5877.0
23807652#1,4203.0
23955194#0,4802.0
24167679#1,5140.0
25029732#2,4234.0
25657136,2148.0
26230999#1,1291.0
27829301#1,6537.0
27829315#1-AddedOnRampEdge,6144.0
28317586#1,3338.0
28317747,2747.0
28317945,3582.0
28319413#2,4547.0
28319423#0,4055.0
28319423#1-AddedOffRampEdge,4373.0
28357482,3808.0
28357727#0,4503.0
28358874#1,7624.0
28358875#1,6529.0
28359025-AddedOnRampEdge,7706.0
28359059#1,5706.0
28378884#0,5796.0
28396115#1,5846.0
28414204#0,4092.0
28433582,4351.0
28433597,4293.0
28433666#1,3656.0
28433994#1,3842.0
28434077,3269.0
28435047,4243.0
28435573,5438.0
28437104,2314.0
28464126#1,4579.0
28665770#0,3211.0
301865758,4324.0
30583337,3213.0
30959001,2492.0
30959012,3010.0
334904727,2669.0
363634378,3314.0
366053237,3459.0
367132265,3690.0
394385111,6696.0
394385113,4748.0
394385114#1,2537.0
394449801#0,4379.0
394449801#1,5233.0
395336990,3211.0
395337004,3881.0
395343763,3419.0
395354964#0,4810.0
395362577,2756.0
395368981#0,7960.0
395368986,6512.0
395394468,5392.0
395394473,6169.0
395439802,2485.0
395439805,4670.0
42397233,2842.0
479773092#0,4227.0
479773098,3931.0
479773099,3501.0
5018717,2991.0
5018720,2867.0
508060359,4016.0
508060361,2532.0
508060362,3212.0
508115737#0,4866.0
508115745,4811.0
508115808,8647.0
508137802,7293.0
508479313#0,2715.0
508479317,3586.0
508479326,4023.0
508479336,3422.0
508479355,2686.0
508479365#0,5455.0
508479370#0,5210.0
508479370#1,6668.0
509747240,4434.0
509747302,4132.0
509747346,4512.0
509747348,4845.0
509747381,4711.0
509747406-AddedOffRampEdge,6876.0
517168464,3860.0
52286756#1,5983.0
544296216-AddedOffRampEdge,5687.0
544296218#0,3311.0
544296218#1-AddedOnRampEdge,3586.0
544296218#2,4416.0
544296221,3056.0
550271868,4424.0
550284581,5400.0
550284584-AddedOffRampEdge,5938.0
550284598,3036.0
550284602,2882.0
552389451,5372.0
552603210,4709.0
56159747,3667.0
60759806,3704.0
617235585#0,6601.0
617235594,4864.0
617235603,2852.0
617235606,2238.0
617235612,5769.0
617259141,4455.0
617259178,5402.0
617284141,4578.0
617284143,1833.0
617284144#0,3715.0
617284145#0-AddedOnRampEdge,3378.0
617284164,4226.0
617284166,5874.0
617284173,4904.0
617335302,5310.0
619042916,6843.0
619042919,4714.0
619042921,6281.0
687721970,3289.0
687721973,2420.0
687721986,5454.0
699542380#1,3404.0
711834658,4846.0
727202049,3879.0
838046085,6273.0
848429238,958.0
848488831,3214.0
848501101#0,4187.0
848743564,4496.0
848745539#1,2716.0
848748038,761.0
848748039,5001.0
848754158,3548.0
848767838,2280.0
848809833,3835.0
848818561,4090.0
848875024#0,5686.0
848880058,3203.0
848920992#0,3528.0
849677308#0,5521.0
849818316,2149.0
849821064,2855.0
849833093,5686.0
850026981,3378.0
850032296,4941.0
850057340#0,4219.0
850097346,5522.0
850098170,4381.0
850134421,4488.0
850376107,2384.0
850378488,3485.0
850395062,3132.0
850615423,5440.0
850746591,1574.0
850760258,3211.0
851520671-AddedOffRampEdge,1563.0
851544880,4542.0
851550873,4987.0
851553864,5299.0
851555734,4574.0
851556422,5509.0
851560451,3631.0
851568240,3051.0
854162451,3338.0
854215625,5067.0
860646752-AddedOffRampEdge,4406.0
861059531,4764.0
863751890,8419.0
863754537,5877.0
867203204,3919.0
867204830-AddedOffRampEdge,6465.0
867208766,3958.0
867246178,4852.0
867247243,5330.0
867251845#0,5083.0
867256162#0,3462.0
867256162#3,2526.0
867256163,3929.0
867259033,3198.0
867262165#0,3823.0
8954447,5117.0
